GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),PlayerType(PlayerType-1),PlayerType(PlayerType-0),Winner(PlayerIdx)
491282519,Connect4,3,GAME_OVER,7,0,2,570,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-884033504,Connect4,3,GAME_OVER,7,0,2,571,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
991772015,Connect4,5,GAME_OVER,11,0,2,572,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-835279488,Connect4,3,GAME_OVER,7,0,2,573,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
288423849,Connect4,3,GAME_OVER,7,0,2,574,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
306462715,Connect4,3,GAME_OVER,7,0,2,575,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-1595934290,Connect4,3,GAME_OVER,7,0,2,576,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
372545689,Connect4,3,GAME_OVER,7,0,2,577,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-1791317608,Connect4,5,GAME_OVER,11,0,2,578,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
594493312,Connect4,9,GAME_OVER,19,0,2,579,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
1375946348,Connect4,3,GAME_OVER,7,0,2,580,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-1004766817,Connect4,6,GAME_OVER,13,0,2,581,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
714044006,Connect4,3,GAME_OVER,7,0,2,582,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
1418075335,Connect4,3,GAME_OVER,7,0,2,583,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
1141736524,Connect4,5,GAME_OVER,11,0,2,584,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
443981092,Connect4,3,GAME_OVER,7,0,2,585,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-68629972,Connect4,3,GAME_OVER,7,0,2,586,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
1822990971,Connect4,7,GAME_OVER,16,1,2,587,1,FirstAction,1,2,2,osla,FirstAction,1.0,-1.0,osla,osla,FirstAction,1
268448290,Connect4,3,GAME_OVER,7,0,2,588,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
1043028123,Connect4,3,GAME_OVER,7,0,2,589,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-1199211999,Connect4,3,GAME_OVER,7,0,2,590,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
1398271441,Connect4,3,GAME_OVER,7,0,2,591,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
648115670,Connect4,6,GAME_OVER,14,1,2,592,1,FirstAction,1,2,2,osla,FirstAction,1.0,-1.0,osla,osla,FirstAction,1
1962877811,Connect4,3,GAME_OVER,7,0,2,593,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-1960070630,Connect4,3,GAME_OVER,7,0,2,594,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
36358070,Connect4,6,GAME_OVER,14,1,2,595,1,FirstAction,1,2,2,osla,FirstAction,1.0,-1.0,osla,osla,FirstAction,1
375050126,Connect4,8,GAME_OVER,17,0,2,596,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
1468478823,Connect4,3,GAME_OVER,7,0,2,597,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-218109356,Connect4,3,GAME_OVER,7,0,2,598,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-3023545,Connect4,5,GAME_OVER,11,0,2,599,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
1504533260,Connect4,3,GAME_OVER,7,0,2,600,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
731461140,Connect4,3,GAME_OVER,7,0,2,601,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-784229007,Connect4,3,GAME_OVER,7,0,2,602,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-1136489594,Connect4,3,GAME_OVER,7,0,2,603,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-362921133,Connect4,3,GAME_OVER,7,0,2,604,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
1364054475,Connect4,4,GAME_OVER,9,0,2,605,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
814423744,Connect4,3,GAME_OVER,7,0,2,606,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
1075196489,Connect4,5,GAME_OVER,11,0,2,607,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-1568387951,Connect4,3,GAME_OVER,7,0,2,608,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-1781053528,Connect4,3,GAME_OVER,7,0,2,609,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-1606283071,Connect4,3,GAME_OVER,7,0,2,610,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-543735179,Connect4,3,GAME_OVER,7,0,2,611,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
1674156088,Connect4,3,GAME_OVER,7,0,2,612,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
166348003,Connect4,3,GAME_OVER,7,0,2,613,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-1111867417,Connect4,3,GAME_OVER,7,0,2,614,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-1814791316,Connect4,4,GAME_OVER,10,1,2,615,1,FirstAction,1,2,2,osla,FirstAction,1.0,-1.0,osla,osla,FirstAction,1
-1933375635,Connect4,3,GAME_OVER,7,0,2,616,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-427253403,Connect4,4,GAME_OVER,10,1,2,617,1,FirstAction,1,2,2,osla,FirstAction,1.0,-1.0,osla,osla,FirstAction,1
-194714209,Connect4,3,GAME_OVER,7,0,2,618,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-2069492797,Connect4,3,GAME_OVER,7,0,2,619,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-1770987610,Connect4,3,GAME_OVER,7,0,2,620,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
803393950,Connect4,4,GAME_OVER,10,1,2,621,1,FirstAction,1,2,2,osla,FirstAction,1.0,-1.0,osla,osla,FirstAction,1
729978769,Connect4,3,GAME_OVER,7,0,2,622,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
1696041272,Connect4,3,GAME_OVER,7,0,2,623,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-820865651,Connect4,6,GAME_OVER,13,0,2,624,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
1274945941,Connect4,3,GAME_OVER,7,0,2,625,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
309225253,Connect4,3,GAME_OVER,7,0,2,626,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-211487773,Connect4,6,GAME_OVER,14,1,2,627,1,FirstAction,1,2,2,osla,FirstAction,1.0,-1.0,osla,osla,FirstAction,1
900850219,Connect4,3,GAME_OVER,7,0,2,628,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
656084288,Connect4,3,GAME_OVER,7,0,2,629,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-654510776,Connect4,3,GAME_OVER,7,0,2,630,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
367540394,Connect4,3,GAME_OVER,7,0,2,631,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
157779522,Connect4,3,GAME_OVER,7,0,2,632,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-742897131,Connect4,3,GAME_OVER,7,0,2,633,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
936541807,Connect4,3,GAME_OVER,7,0,2,634,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
1110959865,Connect4,6,GAME_OVER,13,0,2,635,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-492937223,Connect4,3,GAME_OVER,7,0,2,636,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-1127983648,Connect4,3,GAME_OVER,7,0,2,637,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-650173733,Connect4,4,GAME_OVER,9,0,2,638,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-1567683149,Connect4,3,GAME_OVER,7,0,2,639,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
968865470,Connect4,3,GAME_OVER,7,0,2,640,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
2002296535,Connect4,5,GAME_OVER,12,1,2,641,1,FirstAction,1,2,2,osla,FirstAction,1.0,-1.0,osla,osla,FirstAction,1
375451423,Connect4,6,GAME_OVER,13,0,2,642,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-2103348381,Connect4,3,GAME_OVER,7,0,2,643,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
1342038375,Connect4,6,GAME_OVER,13,0,2,644,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
1400281323,Connect4,4,GAME_OVER,9,0,2,645,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-96507681,Connect4,3,GAME_OVER,7,0,2,646,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
528391606,Connect4,3,GAME_OVER,7,0,2,647,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
580954778,Connect4,3,GAME_OVER,7,0,2,648,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-638561184,Connect4,3,GAME_OVER,7,0,2,649,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-41114663,Connect4,8,GAME_OVER,18,1,2,650,1,FirstAction,1,2,2,osla,FirstAction,1.0,-1.0,osla,osla,FirstAction,1
-380019667,Connect4,3,GAME_OVER,7,0,2,651,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-1450633361,Connect4,3,GAME_OVER,7,0,2,652,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
640379295,Connect4,3,GAME_OVER,7,0,2,653,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-1644944599,Connect4,3,GAME_OVER,7,0,2,654,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
1899022862,Connect4,5,GAME_OVER,12,1,2,655,1,FirstAction,1,2,2,osla,FirstAction,1.0,-1.0,osla,osla,FirstAction,1
1155036243,Connect4,3,GAME_OVER,7,0,2,656,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
1174818378,Connect4,3,GAME_OVER,7,0,2,657,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
60820168,Connect4,3,GAME_OVER,7,0,2,658,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-1431110757,Connect4,5,GAME_OVER,11,0,2,659,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
906021935,Connect4,3,GAME_OVER,7,0,2,660,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-1642764399,Connect4,4,GAME_OVER,9,0,2,661,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
1260479829,Connect4,3,GAME_OVER,7,0,2,662,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
1535167110,Connect4,3,GAME_OVER,7,0,2,663,2,FirstAction,2,1,1,osla,FirstAction,-1.0,1.0,osla,osla,FirstAction,0
-62706232,Connect4,5,GAME_OVER,12,1,2,664,1,FirstAction,1,2,2,osla,FirstAction,1.0,-1.0,osla,osla,FirstAction,1
1844342211,Connect4,5,GAME_OVER,12,1,2,665,1,FirstAction,1,2,2,osla,FirstAction,1.0,-1.0,osla,osla,FirstAction,1
346665430,Connect4,6,GAME_OVER,13,0,2,666,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
879079583,Connect4,7,GAME_OVER,16,1,2,667,1,osla,1,2,2,Random,osla,1.0,-1.0,Random,Random,osla,1
-619666105,Connect4,6,GAME_OVER,13,0,2,668,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
503938916,Connect4,12,GAME_OVER,25,0,2,669,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-428737539,Connect4,3,GAME_OVER,7,0,2,670,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-1745970416,Connect4,12,GAME_OVER,25,0,2,671,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-1436161366,Connect4,8,GAME_OVER,18,1,2,672,1,osla,1,2,2,Random,osla,1.0,-1.0,Random,Random,osla,1
-1151041315,Connect4,7,GAME_OVER,15,0,2,673,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
697067980,Connect4,9,GAME_OVER,20,1,2,674,1,osla,1,2,2,Random,osla,1.0,-1.0,Random,Random,osla,1
1168140970,Connect4,5,GAME_OVER,11,0,2,675,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-1491060889,Connect4,7,GAME_OVER,15,0,2,676,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-1819802610,Connect4,6,GAME_OVER,13,0,2,677,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-2121274456,Connect4,3,GAME_OVER,7,0,2,678,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
259280696,Connect4,10,GAME_OVER,22,1,2,679,1,osla,1,2,2,Random,osla,1.0,-1.0,Random,Random,osla,1
1706137030,Connect4,11,GAME_OVER,23,0,2,680,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
545138396,Connect4,7,GAME_OVER,15,0,2,681,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
1376458976,Connect4,5,GAME_OVER,11,0,2,682,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
1195311045,Connect4,7,GAME_OVER,16,1,2,683,1,osla,1,2,2,Random,osla,1.0,-1.0,Random,Random,osla,1
813477029,Connect4,3,GAME_OVER,7,0,2,684,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-1466178614,Connect4,9,GAME_OVER,19,0,2,685,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-118322159,Connect4,5,GAME_OVER,12,1,2,686,1,osla,1,2,2,Random,osla,1.0,-1.0,Random,Random,osla,1
-1428166355,Connect4,6,GAME_OVER,14,1,2,687,1,osla,1,2,2,Random,osla,1.0,-1.0,Random,Random,osla,1
1144294523,Connect4,5,GAME_OVER,11,0,2,688,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
2100098225,Connect4,6,GAME_OVER,13,0,2,689,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
23994827,Connect4,8,GAME_OVER,17,0,2,690,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
1662792176,Connect4,7,GAME_OVER,15,0,2,691,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
2013120665,Connect4,5,GAME_OVER,11,0,2,692,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-1880183632,Connect4,3,GAME_OVER,7,0,2,693,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-1377239692,Connect4,3,GAME_OVER,7,0,2,694,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
1795532617,Connect4,3,GAME_OVER,7,0,2,695,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-1548656463,Connect4,9,GAME_OVER,19,0,2,696,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-653656736,Connect4,7,GAME_OVER,15,0,2,697,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-400394132,Connect4,3,GAME_OVER,7,0,2,698,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-1422203009,Connect4,4,GAME_OVER,9,0,2,699,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-1113178468,Connect4,6,GAME_OVER,13,0,2,700,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-175367348,Connect4,7,GAME_OVER,16,1,2,701,1,osla,1,2,2,Random,osla,1.0,-1.0,Random,Random,osla,1
1362911089,Connect4,3,GAME_OVER,7,0,2,702,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-347120262,Connect4,5,GAME_OVER,11,0,2,703,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
1416514647,Connect4,10,GAME_OVER,21,0,2,704,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-1570736736,Connect4,4,GAME_OVER,10,1,2,705,1,osla,1,2,2,Random,osla,1.0,-1.0,Random,Random,osla,1
-1532681659,Connect4,10,GAME_OVER,22,1,2,706,1,osla,1,2,2,Random,osla,1.0,-1.0,Random,Random,osla,1
2038358424,Connect4,11,GAME_OVER,23,0,2,707,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
1950377550,Connect4,10,GAME_OVER,21,0,2,708,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-389679841,Connect4,3,GAME_OVER,7,0,2,709,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-1652369011,Connect4,12,GAME_OVER,25,0,2,710,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
649728961,Connect4,11,GAME_OVER,23,0,2,711,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
1939385821,Connect4,4,GAME_OVER,9,0,2,712,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-765151654,Connect4,9,GAME_OVER,19,0,2,713,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-382843140,Connect4,6,GAME_OVER,13,0,2,714,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
1616233144,Connect4,11,GAME_OVER,23,0,2,715,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-1825767405,Connect4,5,GAME_OVER,11,0,2,716,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-1681345762,Connect4,10,GAME_OVER,21,0,2,717,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-1466223696,Connect4,4,GAME_OVER,9,0,2,718,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-898042700,Connect4,12,GAME_OVER,25,0,2,719,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-622095176,Connect4,8,GAME_OVER,17,0,2,720,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-1621553363,Connect4,14,GAME_OVER,30,1,2,721,1,osla,1,2,2,Random,osla,1.0,-1.0,Random,Random,osla,1
2021511387,Connect4,11,GAME_OVER,23,0,2,722,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-1677040338,Connect4,4,GAME_OVER,9,0,2,723,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
1955989905,Connect4,10,GAME_OVER,21,0,2,724,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-1876231119,Connect4,6,GAME_OVER,14,1,2,725,1,osla,1,2,2,Random,osla,1.0,-1.0,Random,Random,osla,1
-1294795098,Connect4,3,GAME_OVER,7,0,2,726,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
127372284,Connect4,8,GAME_OVER,17,0,2,727,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-991207967,Connect4,6,GAME_OVER,13,0,2,728,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
1049258221,Connect4,14,GAME_OVER,30,1,2,729,1,osla,1,2,2,Random,osla,1.0,-1.0,Random,Random,osla,1
-2039767727,Connect4,6,GAME_OVER,13,0,2,730,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
1908179359,Connect4,9,GAME_OVER,19,0,2,731,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
1115136563,Connect4,11,GAME_OVER,23,0,2,732,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-1493045323,Connect4,4,GAME_OVER,9,0,2,733,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-394703714,Connect4,11,GAME_OVER,23,0,2,734,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-432712488,Connect4,4,GAME_OVER,9,0,2,735,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
491282519,Connect4,9,GAME_OVER,19,0,2,736,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-884033504,Connect4,4,GAME_OVER,9,0,2,737,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
991772015,Connect4,5,GAME_OVER,11,0,2,738,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-835279488,Connect4,9,GAME_OVER,19,0,2,739,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
288423849,Connect4,10,GAME_OVER,21,0,2,740,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
306462715,Connect4,4,GAME_OVER,9,0,2,741,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-1595934290,Connect4,8,GAME_OVER,17,0,2,742,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
372545689,Connect4,14,GAME_OVER,30,1,2,743,1,osla,1,2,2,Random,osla,1.0,-1.0,Random,Random,osla,1
-1791317608,Connect4,6,GAME_OVER,13,0,2,744,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
594493312,Connect4,12,GAME_OVER,25,0,2,745,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
1375946348,Connect4,12,GAME_OVER,26,1,2,746,1,osla,1,2,2,Random,osla,1.0,-1.0,Random,Random,osla,1
-1004766817,Connect4,7,GAME_OVER,15,0,2,747,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
714044006,Connect4,10,GAME_OVER,21,0,2,748,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
1418075335,Connect4,10,GAME_OVER,21,0,2,749,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
1141736524,Connect4,4,GAME_OVER,9,0,2,750,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
443981092,Connect4,3,GAME_OVER,7,0,2,751,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-68629972,Connect4,10,GAME_OVER,21,0,2,752,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
1822990971,Connect4,8,GAME_OVER,18,1,2,753,1,osla,1,2,2,Random,osla,1.0,-1.0,Random,Random,osla,1
268448290,Connect4,11,GAME_OVER,23,0,2,754,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
1043028123,Connect4,8,GAME_OVER,17,0,2,755,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-1199211999,Connect4,7,GAME_OVER,15,0,2,756,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
1398271441,Connect4,11,GAME_OVER,24,1,2,757,1,osla,1,2,2,Random,osla,1.0,-1.0,Random,Random,osla,1
648115670,Connect4,10,GAME_OVER,21,0,2,758,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
1962877811,Connect4,14,GAME_OVER,29,0,2,759,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-1960070630,Connect4,9,GAME_OVER,19,0,2,760,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
36358070,Connect4,9,GAME_OVER,19,0,2,761,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
375050126,Connect4,5,GAME_OVER,11,0,2,762,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
1468478823,Connect4,5,GAME_OVER,12,1,2,763,1,osla,1,2,2,Random,osla,1.0,-1.0,Random,Random,osla,1
-218109356,Connect4,10,GAME_OVER,21,0,2,764,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
-3023545,Connect4,14,GAME_OVER,29,0,2,765,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
1504533260,Connect4,8,GAME_OVER,17,0,2,766,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
731461140,Connect4,5,GAME_OVER,11,0,2,767,2,osla,2,1,1,Random,osla,-1.0,1.0,Random,Random,osla,0
